step,energy,std,acceptance_rate,step_size,cm_mean,cm_std
0,50.173431396484375,17.717418670654297,0.9793501496315002,0.3143805265426636,-0.025144385173916817,1.407123327255249
1,49.9369010925293,17.564756393432617,0.9849501252174377,0.3296264410018921,-0.026666982099413872,1.3708144426345825
2,50.329490661621094,17.714162826538086,0.9885001182556152,0.34572872519493103,-0.02226661704480648,1.4406126737594604
3,50.15758514404297,17.797285079956055,0.9870250821113586,0.3625665605068207,4.7250749048544094e-05,1.5436664819717407
4,50.01795959472656,17.72076988220215,0.9830375909805298,0.38007986545562744,0.03769712895154953,1.6030874252319336
5,50.081443786621094,17.796993255615234,0.9768750667572021,0.3982049226760864,-0.0011766377137973905,1.6244288682937622
6,50.043724060058594,17.873369216918945,0.9701625108718872,0.4169270396232605,-0.02361360751092434,1.7798136472702026
7,49.922080993652344,17.82330322265625,0.9631250500679016,0.4362359642982483,0.059589602053165436,1.8585988283157349
8,50.030330657958984,17.69792366027832,0.9569625854492188,0.45617032051086426,0.016858169808983803,1.8614428043365479
9,49.930912017822266,17.848064422607422,0.9499250650405884,0.4766945540904999,-0.001668972079642117,1.9762669801712036
10,50.185543060302734,17.69554328918457,0.948775053024292,0.49808743596076965,-0.061932872980833054,2.078806161880493
11,50.026283264160156,17.6461181640625,0.9456875324249268,0.5202865600585938,-0.0005405731499195099,2.144604206085205
12,50.071807861328125,17.61389923095703,0.941100001335144,0.5432364344596863,-0.0316656120121479,2.1687088012695312
13,50.074607849121094,17.64898109436035,0.9380500316619873,0.5670329332351685,0.025128575041890144,2.3280162811279297
14,50.10091018676758,17.681900024414062,0.9371875524520874,0.5918229222297668,-0.16121068596839905,2.3346848487854004
15,50.10070037841797,17.75630760192871,0.9322750568389893,0.6174059510231018,-0.011607873253524303,2.5790984630584717
16,49.832401275634766,17.693201065063477,0.9270749688148499,0.6437737941741943,-0.030748456716537476,2.591212034225464
17,50.00746536254883,17.630828857421875,0.9257375597953796,0.6711816787719727,0.06321455538272858,2.734309196472168
18,50.048648834228516,17.661766052246094,0.924875020980835,0.6996985077857971,0.09155576676130295,2.8242170810699463
19,49.95469665527344,17.71257209777832,0.9231875538825989,0.7293088436126709,-0.014088871888816357,2.9507505893707275
20,49.92525100708008,17.565914154052734,0.923412561416626,0.7601886987686157,-0.09564786404371262,3.101959228515625
21,50.05389404296875,17.577787399291992,0.9218125343322754,0.7922543883323669,0.01699735037982464,3.2355575561523438
22,50.07611846923828,17.595657348632812,0.9246000051498413,0.8258934617042542,-0.0066243670880794525,3.3146305084228516
23,49.87314987182617,17.649860382080078,0.9227875471115112,0.8608112335205078,0.017779026180505753,3.482591152191162
24,49.92662048339844,17.59276580810547,0.926425039768219,0.8975183367729187,-0.12924307584762573,3.7998313903808594
25,49.90248489379883,17.64444351196289,0.9270874857902527,0.935850203037262,-0.03616505488753319,3.902585744857788
26,49.84664535522461,17.45290756225586,0.9291500449180603,0.9760122299194336,-0.016066284850239754,3.982771635055542
27,49.908573150634766,17.553354263305664,0.9257125854492188,1.0175623893737793,-0.07291311770677567,4.0733232498168945
28,49.77367401123047,17.63876724243164,0.9251000285148621,1.0608190298080444,0.1263408213853836,4.210272789001465
29,49.89947509765625,17.58077049255371,0.9246000051498413,1.1058614253997803,-0.13613907992839813,4.475829124450684
30,49.72726058959961,17.42194175720215,0.9232750535011292,1.1526697874069214,-0.13294444978237152,4.954404830932617
31,49.55653381347656,17.397663116455078,0.9212750792503357,1.2012288570404053,0.05673247203230858,4.848999977111816
32,49.645668029785156,17.4008846282959,0.9195125102996826,1.251621961593628,0.06486580520868301,5.49748420715332
33,49.454933166503906,17.527873992919922,0.9103750586509705,1.302985429763794,-0.4093778133392334,5.516770839691162
34,49.554527282714844,17.37810707092285,0.9020125269889832,1.3553671836853027,-0.04602903500199318,5.465799331665039
35,49.68929672241211,17.36550521850586,0.8946126103401184,1.4088516235351562,-0.1308630406856537,5.664645671844482
36,49.501827239990234,17.402366638183594,0.8845500349998474,1.4630290269851685,-0.030821336433291435,6.02146577835083
37,49.57893371582031,17.31511688232422,0.8776000738143921,1.5182729959487915,0.03430301696062088,6.082431316375732
38,49.40828323364258,17.321163177490234,0.871112585067749,1.5746181011199951,0.023129455745220184,6.395925521850586
39,49.30291748046875,17.295291900634766,0.8624876141548157,1.631696105003357,0.2947469651699066,6.593140125274658
40,49.26395034790039,17.096834182739258,0.8528250455856323,1.6892664432525635,0.22306115925312042,6.795377254486084
41,49.05766677856445,17.183332443237305,0.8419250249862671,1.747026801109314,0.08012355118989944,7.19521951675415
42,48.87422561645508,17.095081329345703,0.8269749879837036,1.804150104522705,-0.05141172558069229,7.330214023590088
43,48.87107467651367,17.047435760498047,0.8191875219345093,1.8617362976074219,-0.22404862940311432,7.457665920257568
44,48.82329177856445,17.006614685058594,0.8073000311851501,1.918947458267212,-0.14203311502933502,7.581479072570801
45,48.80251693725586,16.989933013916016,0.8037875294685364,1.9772425889968872,0.2267828732728958,7.6077470779418945
46,48.4495964050293,16.860904693603516,0.7938750386238098,2.035348653793335,-0.22960461676120758,8.039085388183594
47,48.451759338378906,16.802967071533203,0.7846999764442444,2.093295097351074,0.13374599814414978,8.2822265625
48,48.45997619628906,16.820199966430664,0.77691251039505,2.1512610912323,0.21711678802967072,8.118905067443848
49,48.190914154052734,16.58688735961914,0.7727125883102417,2.2099287509918213,0.24756936728954315,8.326831817626953
50,48.37431335449219,16.43124771118164,0.7689750790596008,2.2693703174591064,0.003600425785407424,8.92502498626709
51,47.86780548095703,16.54930305480957,0.7573750615119934,2.3277783393859863,0.10154613107442856,8.951964378356934
52,47.99324035644531,16.23695182800293,0.7488250732421875,2.385699510574341,0.17137107253074646,8.804774284362793
53,47.48672103881836,16.14531898498535,0.7408625483512878,2.443161964416504,-0.49293509125709534,9.120492935180664
54,47.397850036621094,16.054561614990234,0.7314625382423401,2.4997119903564453,-0.014822830446064472,9.316437721252441
55,47.38249206542969,16.001312255859375,0.7178375720977783,2.5541648864746094,0.15159955620765686,9.538957595825195
56,47.05891036987305,15.748509407043457,0.7044000625610352,2.6063718795776367,-0.1198248639702797,9.616365432739258
57,46.75494384765625,15.734131813049316,0.682762622833252,2.6540064811706543,-0.24674364924430847,9.660704612731934
58,46.40986251831055,15.455162048339844,0.6673250198364258,2.6984145641326904,-0.0898456871509552,9.55947494506836
59,46.373939514160156,15.23630428314209,0.6514750123023987,2.739288568496704,-0.34614646434783936,9.639021873474121
60,46.14408874511719,15.043827056884766,0.6334000825881958,2.7758307456970215,-0.009940063580870628,9.862808227539062
61,46.02913284301758,14.86012077331543,0.6220875382423401,2.809720039367676,-0.1263752579689026,10.253849983215332
62,45.47701644897461,14.758974075317383,0.6092875003814697,2.8404266834259033,-0.5327960252761841,9.943074226379395
63,45.319740295410156,14.54931354522705,0.5997125506401062,2.8687493801116943,0.667223334312439,10.103365898132324
64,45.09749984741211,14.27217960357666,0.5881250500679016,2.8940303325653076,0.16859132051467896,10.110193252563477
65,44.83222961425781,14.061949729919434,0.574287474155426,2.915529489517212,-0.32872718572616577,10.486258506774902
66,44.637901306152344,13.950968742370605,0.5589125752449036,2.9327054023742676,0.2554139196872711,9.880167007446289
67,44.31585693359375,13.645962715148926,0.5480000376701355,2.946782350540161,0.4734397232532501,9.870981216430664
68,43.873016357421875,13.253318786621094,0.5302750468254089,2.9557039737701416,0.06935489922761917,9.564811706542969
69,43.692256927490234,12.988640785217285,0.5077624917030334,2.957998514175415,-0.05491459742188454,9.783268928527832
70,43.22772979736328,12.8767671585083,0.48717501759529114,2.954204797744751,-0.045752014964818954,9.342439651489258
71,42.98885726928711,12.45063304901123,0.4661000370979309,2.94419002532959,-0.035394564270973206,8.801572799682617
72,42.58869171142578,12.133170127868652,0.43857502937316895,2.926105260848999,0.10499884188175201,8.692018508911133
73,42.156883239746094,11.8517427444458,0.4144750237464905,2.9010796546936035,0.2148609161376953,8.556063652038574
74,42.22408676147461,11.465216636657715,0.3999125063419342,2.8720433712005615,0.3269791305065155,8.44289493560791
75,41.68707275390625,11.153836250305176,0.3852500319480896,2.8390867710113525,-0.10051179677248001,7.742995262145996
76,41.527732849121094,10.826679229736328,0.3802625238895416,2.8050923347473145,0.8409161567687988,7.859706401824951
77,41.18038558959961,10.615936279296875,0.36000001430511475,2.7658209800720215,0.07658953964710236,7.782003402709961
78,40.94499969482422,10.40937328338623,0.3507000207901001,2.724527359008789,-0.10453401505947113,7.423832893371582
79,40.666099548339844,9.924506187438965,0.34227505326271057,2.6815547943115234,0.3936391770839691,6.994162559509277
80,40.542667388916016,9.858880043029785,0.32932502031326294,2.6357874870300293,0.09781253337860107,6.803452491760254
81,40.3320198059082,9.574981689453125,0.32155001163482666,2.588752031326294,-0.07502294331789017,6.782069206237793
