step,energy,std,acceptance_rate,step_size,cm_mean,cm_std
0,71.71012115478516,99.16622924804688,0.9793501496315002,0.3143805265426636,-0.025144385173916817,1.407123327255249
1,71.75614929199219,99.01596069335938,0.9853375554084778,0.32963860034942627,-0.029301799833774567,1.3710615634918213
2,72.20489501953125,99.3993911743164,0.9887126088142395,0.3457484543323517,-0.01783265918493271,1.444989562034607
3,71.57056427001953,98.66476440429688,0.9877250790596008,0.36261144280433655,0.008402429521083832,1.5393388271331787
4,71.96306610107422,98.9651107788086,0.9862375855445862,0.3802430033683777,0.0313151590526104,1.6096957921981812
5,72.08208465576172,99.3583755493164,0.9854750633239746,0.39870285987854004,0.002768409438431263,1.6254339218139648
6,71.92091369628906,98.99752044677734,0.9842125773429871,0.41800856590270996,-0.03182952105998993,1.7976411581039429
7,71.31426239013672,98.08236694335938,0.9789000749588013,0.43802696466445923,0.05654841288924217,1.8995153903961182
8,72.24085998535156,99.12325286865234,0.9715625643730164,0.458682656288147,0.038713760673999786,1.8811883926391602
9,71.84187316894531,98.38346099853516,0.9639875888824463,0.4799649715423584,0.015147547237575054,2.002044439315796
10,71.30523681640625,97.78826904296875,0.9558375477790833,0.5018435716629028,-0.061603646725416183,2.0940802097320557
11,71.77603912353516,99.3872299194336,0.9455625414848328,0.5242038369178772,0.011008200235664845,2.172053337097168
12,71.1867446899414,97.08198547363281,0.9328750371932983,0.5468953251838684,-0.020111752673983574,2.1705965995788574
13,72.7642593383789,100.54867553710938,0.9215750098228455,0.569951057434082,0.022655360400676727,2.325451612472534
14,72.13780212402344,98.1448745727539,0.9120000600814819,0.5934330821037292,-0.15554910898208618,2.3082115650177
15,71.5587158203125,97.74571990966797,0.8976500630378723,0.6170309782028198,-0.046968601644039154,2.4848403930664062
16,71.5172348022461,96.99256134033203,0.8854000568389893,0.6408113837242126,0.0016279183328151703,2.505107879638672
17,71.41871643066406,98.31755828857422,0.8725749850273132,0.6646864414215088,0.08746291697025299,2.5866098403930664
18,72.21353149414062,100.16482543945312,0.8578875660896301,0.6884747743606567,0.04983435198664665,2.712405204772949
19,71.43689727783203,97.2286605834961,0.8408125638961792,0.7119388580322266,-0.0008992500952444971,2.7518763542175293
20,71.33232116699219,96.36249542236328,0.8238874673843384,0.7349976301193237,-0.0028987275436520576,2.817915439605713
21,71.57291412353516,97.66487121582031,0.8041625022888184,0.7573534846305847,-0.04268806055188179,2.9160640239715576
22,71.5047378540039,98.40966796875,0.7866125702857971,0.7790601849555969,-0.025687554851174355,2.8750195503234863
23,71.95303344726562,98.543212890625,0.7646500468254089,0.7996780872344971,0.03918550908565521,2.8971080780029297
24,70.15887451171875,94.51937103271484,0.7405500411987305,0.8189143538475037,-0.007580242585390806,3.037080764770508
25,69.8556137084961,92.1279067993164,0.7190375328063965,0.8368516564369202,-0.08186212182044983,2.963529348373413
26,70.6010971069336,96.06422424316406,0.6953249573707581,0.8531973958015442,-0.07333339750766754,2.926872968673706
27,70.06393432617188,92.85433197021484,0.6669500470161438,0.8674415349960327,-0.0756351500749588,2.786818027496338
28,70.34110260009766,95.91764831542969,0.6457750797271729,0.8800866603851318,-0.005495254881680012,2.9404520988464355
29,70.1942367553711,94.50560760498047,0.6189875602722168,0.8905586004257202,-0.13654710352420807,2.9000611305236816
30,70.2482681274414,95.56204986572266,0.5943875312805176,0.8989643454551697,-0.03204154223203659,2.8051986694335938
31,70.53878784179688,96.01957702636719,0.5694000124931335,0.9052031636238098,0.011633980087935925,2.739556074142456
32,70.0567626953125,92.66597747802734,0.5463250279426575,0.9093964695930481,0.1398129016160965,2.927250385284424
33,69.93656921386719,94.1900634765625,0.5220500826835632,0.9114016890525818,-0.18307243287563324,2.700258255004883
34,68.59860229492188,89.37838745117188,0.5061875581741333,0.911965548992157,-0.13601094484329224,2.5878074169158936
35,69.25694274902344,91.30340576171875,0.4829375147819519,0.9104095101356506,-0.13273614645004272,2.4844870567321777
36,69.33784484863281,91.66607666015625,0.4690750241279602,0.9075940251350403,-0.06142843887209892,2.5086829662323
37,69.40606689453125,91.68132781982422,0.4441375434398651,0.902523934841156,0.09641390293836594,2.3433539867401123
38,70.39582061767578,91.99986267089844,0.4327374994754791,0.896453320980072,0.012128332629799843,2.3365561962127686
39,69.27396392822266,90.3114242553711,0.4148750305175781,0.8888222575187683,-0.026423102244734764,2.2524094581604004
40,68.72285461425781,87.73514556884766,0.4087750315666199,0.8807139992713928,-0.026966359466314316,2.0886998176574707
41,66.51062774658203,83.48526763916016,0.39660003781318665,0.8716074228286743,-0.09675388038158417,2.106241226196289
42,67.82783508300781,88.80801391601562,0.3833625018596649,0.8614412546157837,0.006426556967198849,2.012906074523926
43,67.2162094116211,86.30131530761719,0.3722500205039978,0.8504363298416138,-0.02119721658527851,1.9387941360473633
44,69.4219970703125,90.89495086669922,0.3728625476360321,0.8396241068840027,-0.005962932948023081,1.9959501028060913
45,67.79695892333984,86.90423583984375,0.3634375035762787,0.8281579613685608,0.0565871000289917,1.7601677179336548
46,69.83366394042969,92.38069152832031,0.3552125096321106,0.8161672949790955,0.024568872526288033,1.7765164375305176
47,67.09397888183594,85.75102996826172,0.35366252064704895,0.8042237162590027,0.04986049607396126,1.6864413022994995
48,67.2293930053711,84.19900512695312,0.35711249709129333,0.7927323579788208,0.026127709075808525,1.5729615688323975
49,66.88534545898438,84.03333282470703,0.35500001907348633,0.7812377214431763,0.07006163150072098,1.6000235080718994
50,66.67984771728516,82.40977478027344,0.35901254415512085,0.7702232599258423,0.011483984999358654,1.4945429563522339
51,66.71392059326172,84.28926086425781,0.35840001702308655,0.7593169212341309,0.04378799721598625,1.5546438694000244
52,66.45979309082031,83.49748229980469,0.3599250316619873,0.7486807703971863,0.002935563214123249,1.4417550563812256
53,65.44066619873047,81.9011001586914,0.36615005135536194,0.738659679889679,-0.04429115355014801,1.5115240812301636
54,65.87349700927734,81.20679473876953,0.3661624789237976,0.7287736535072327,-0.029288524761795998,1.4434164762496948
55,66.94694519042969,83.72101593017578,0.37006253004074097,0.7193041443824768,-0.0330813005566597,1.4376710653305054
56,66.61956787109375,83.69970703125,0.3752000331878662,0.7103272080421448,-0.0225199107080698,1.4004547595977783
57,67.23548126220703,85.8555679321289,0.37652504444122314,0.7015564441680908,-0.04526319354772568,1.4059960842132568
58,65.39383697509766,80.98701477050781,0.38062500953674316,0.6931816339492798,-0.03528205305337906,1.3667417764663696
59,65.54300689697266,82.24009704589844,0.3783000111579895,0.6847456097602844,-0.05336787924170494,1.363787293434143
60,64.76943969726562,79.58097076416016,0.3788500130176544,0.6764498949050903,-8.976746175903827e-05,1.3042287826538086
61,65.90387725830078,80.77139282226562,0.38095003366470337,0.6683967709541321,-0.01874002441763878,1.3143882751464844
62,66.01411437988281,82.7613754272461,0.38327503204345703,0.6605949401855469,-0.019891757518053055,1.2787995338439941
63,66.06348419189453,84.46682739257812,0.386462539434433,0.6530947089195251,0.003821255872026086,1.2648333311080933
64,65.61157989501953,80.46363830566406,0.38862502574920654,0.6458208560943604,0.00311824819073081,1.2464568614959717
65,64.97074890136719,80.44514465332031,0.3891125023365021,0.6386595368385315,-0.1220424547791481,1.2334866523742676
66,65.0730972290039,80.42835998535156,0.38690000772476196,0.631436288356781,-0.031543172895908356,1.1590601205825806
67,66.07164001464844,82.44186401367188,0.3895000219345093,0.624458909034729,0.02372819557785988,1.218345046043396
68,64.22136688232422,79.57613372802734,0.39223751425743103,0.6177296042442322,0.023351645097136497,1.1720350980758667
69,65.31653594970703,81.97584533691406,0.3964250087738037,0.6113314628601074,0.01118581835180521,1.217588186264038
70,65.97651672363281,82.92586517333984,0.3989125192165375,0.6051516532897949,0.005920782685279846,1.1692705154418945
71,64.6875,79.05399322509766,0.39708754420280457,0.598923921585083,0.010712048038840294,1.0742602348327637
72,65.5045394897461,82.13133239746094,0.40450000762939453,0.5932042002677917,0.0700230598449707,1.172926425933838
73,64.06620025634766,78.3160171508789,0.4084874987602234,0.5877756476402283,-0.011425691656768322,1.1433515548706055
74,65.10536193847656,81.07564544677734,0.40626251697540283,0.5822659730911255,0.01859506033360958,1.0995726585388184
75,66.24313354492188,84.74564361572266,0.40758755803108215,0.5768851041793823,-0.06106255576014519,1.133685827255249
76,65.32991790771484,81.86697387695312,0.4212999939918518,0.5723450183868408,0.060482896864414215,1.1227190494537354
77,64.57781219482422,79.67640686035156,0.42270001769065857,0.5679208040237427,0.027857966721057892,1.1127995252609253
78,65.3035888671875,82.56924438476562,0.4203750193119049,0.5633987188339233,-0.07628440111875534,1.0925650596618652
79,64.33275604248047,80.96965789794922,0.4235125184059143,0.5590894222259521,0.07773040980100632,1.0861451625823975
80,63.89277648925781,77.57308197021484,0.4259500205516815,0.5549494028091431,0.03524058312177658,1.0925558805465698
81,63.5489387512207,78.46356964111328,0.43108755350112915,0.5511251091957092,-0.04320157691836357,1.0445228815078735
82,62.955440521240234,75.74413299560547,0.43320003151893616,0.5474435687065125,-0.07098650187253952,1.1036142110824585
83,63.46809005737305,78.7772445678711,0.4335000216960907,0.5438030958175659,0.020198052749037743,1.078859567642212
84,64.00643157958984,79.12764739990234,0.437125027179718,0.5403839349746704,0.014471681788563728,1.1156165599822998
85,63.697601318359375,79.90576934814453,0.4365125000476837,0.5369532108306885,0.012376087717711926,1.1099764108657837
86,64.1825180053711,81.13582611083984,0.4386500418186188,0.5336589813232422,0.06314364820718765,1.0549728870391846
87,62.22818374633789,75.8716812133789,0.43745002150535583,0.530320942401886,-0.019388271495699883,1.0372917652130127
88,64.04212951660156,80.066162109375,0.43800002336502075,0.5270329713821411,-0.030262762680649757,1.0777596235275269
89,62.62430953979492,77.98157501220703,0.43396249413490295,0.5235525369644165,-0.01921318843960762,1.0198417901992798
90,62.152557373046875,75.49156188964844,0.4349750280380249,0.5201481580734253,-0.0364338681101799,1.049708604812622
91,61.966209411621094,75.32051086425781,0.4375000298023224,0.5168972015380859,-0.015991484746336937,1.0569242238998413
92,62.9480094909668,78.52094268798828,0.43191254138946533,0.5133777856826782,0.031249675899744034,1.031605839729309
93,62.02444839477539,76.53963470458984,0.4310000240802765,0.5098354816436768,0.007905792444944382,1.0040931701660156
94,64.35160064697266,83.93212127685547,0.43332502245903015,0.5064361691474915,0.11471924185752869,1.0384553670883179
95,61.92707443237305,75.56766510009766,0.4325375258922577,0.5030196309089661,0.020124303176999092,1.0913718938827515
96,62.2546272277832,78.71147155761719,0.43201252818107605,0.49959972500801086,-0.012310693971812725,1.0448651313781738
97,62.503700256347656,80.04558563232422,0.42247503995895386,0.4957265853881836,-0.04847729951143265,1.0049259662628174
98,62.068233489990234,77.7137451171875,0.4307125210762024,0.4922918379306793,0.030312562361359596,0.9773390889167786
99,62.13591766357422,80.00455474853516,0.43133750557899475,0.48891162872314453,-0.013134080916643143,1.0397026538848877
100,61.9193000793457,78.68294525146484,0.43127501010894775,0.4855515956878662,-0.020912472158670425,1.0140620470046997
101,60.84048843383789,75.98530578613281,0.43328753113746643,0.4823123514652252,-0.03644823282957077,1.02561616897583
102,61.82704162597656,79.68830108642578,0.43398749828338623,0.47912847995758057,0.03378230333328247,1.009915828704834
103,61.09355163574219,78.58314514160156,0.43342500925064087,0.47593867778778076,0.00466637359932065,1.061006784439087
104,60.84400939941406,76.50360107421875,0.4300125241279602,0.47260770201683044,-0.023247359320521355,1.0681744813919067
105,62.19803237915039,80.74097442626953,0.43432503938674927,0.46950384974479675,-0.07414185255765915,1.0245757102966309
106,62.463050842285156,83.02836608886719,0.4288249909877777,0.46616214513778687,-0.014076710678637028,1.030744194984436
107,60.820648193359375,78.86206817626953,0.42938753962516785,0.46287044882774353,-0.020084751769900322,1.0169485807418823
108,60.96588897705078,79.6423568725586,0.42791256308555603,0.4595337212085724,0.0462309755384922,0.9997454881668091
109,60.85809326171875,77.82186889648438,0.4270625114440918,0.45618200302124023,0.013033553957939148,0.9931967854499817
110,60.818275451660156,78.19730377197266,0.4234375059604645,0.45268934965133667,-0.01495208777487278,1.061561107635498
111,61.31623077392578,80.93971252441406,0.4184625446796417,0.44899824261665344,-0.05903937667608261,1.0257301330566406
112,60.377559661865234,76.78101348876953,0.4163624942302704,0.4452429413795471,0.013279980979859829,1.0001320838928223
113,60.5561637878418,78.21728515625,0.4113750159740448,0.4412969648838043,-0.036749985069036484,1.022301197052002
114,59.694522857666016,75.58721160888672,0.4142500162124634,0.4375128448009491,0.01500776782631874,1.01262629032135
115,59.993995666503906,77.84605407714844,0.413875013589859,0.43374475836753845,0.004523168783634901,0.9762158393859863
116,59.82223129272461,78.44082641601562,0.4065000116825104,0.4296892583370209,-0.0540539026260376,0.9851689338684082
117,59.7454833984375,77.27774047851562,0.4082375168800354,0.4257463216781616,0.05296944081783295,0.9461727738380432
118,59.484214782714844,77.02896118164062,0.40957504510879517,0.4218965172767639,0.043546710163354874,0.9781488180160522
119,59.243682861328125,76.06365203857422,0.4059250056743622,0.41792750358581543,-0.02583492547273636,0.9657564163208008
120,60.048805236816406,79.89143371582031,0.40621253848075867,0.41400787234306335,0.03405711427330971,0.9282474517822266
121,59.57600402832031,76.85124206542969,0.41173750162124634,0.41035372018814087,-0.004541654605418444,0.9369980692863464
122,60.88047409057617,82.90237426757812,0.40882501006126404,0.4066123366355896,-0.031185872852802277,0.9689103364944458
123,60.150352478027344,79.7820053100586,0.4146000146865845,0.4031398892402649,0.007419914472848177,0.9572997093200684
124,61.655426025390625,86.4917221069336,0.4107375144958496,0.39954134821891785,-0.009845096617937088,0.9797244071960449
125,60.3280143737793,81.98835754394531,0.4125000238418579,0.39604535698890686,0.001624115975573659,0.9559558629989624
126,59.17543029785156,78.19225311279297,0.4108625054359436,0.39251509308815,0.029620829969644547,0.8884406685829163
127,58.958091735839844,77.61026763916016,0.41353756189346313,0.38912132382392883,0.026585953310132027,0.9389340281486511
128,58.920494079589844,77.95639038085938,0.41091248393058777,0.3856547474861145,0.001832702779211104,0.9494307041168213
129,58.84716796875,76.87428283691406,0.4090625047683716,0.3821476995944977,-0.023269478231668472,0.9089035391807556
130,59.2675895690918,78.62853240966797,0.41328752040863037,0.3788340091705322,-0.012576064094901085,0.9217424392700195
131,59.77984619140625,80.97734069824219,0.4133625030517578,0.37555187940597534,0.02197125367820263,0.8840540647506714
132,58.681453704833984,76.09876251220703,0.41370004415512085,0.3723108768463135,0.013486657291650772,0.8874732851982117
133,60.40154266357422,82.42164611816406,0.41225001215934753,0.36904385685920715,-0.008254929445683956,0.8786606192588806
134,59.12534713745117,77.14875793457031,0.42225003242492676,0.3661745488643646,0.023619912564754486,0.8877660632133484
135,58.20552444458008,75.94180297851562,0.4158875346183777,0.3630945682525635,0.016123278066515923,0.8894802331924438
136,59.370033264160156,79.77626037597656,0.4192500114440918,0.3601625859737396,-0.03273212909698486,0.862070620059967
137,59.3241081237793,78.65303802490234,0.4153500199317932,0.3571138083934784,-0.035356197506189346,0.8487405776977539
138,58.47038269042969,76.99089813232422,0.421437531709671,0.35430824756622314,-0.0005299720796756446,0.8953244686126709
139,59.1416015625,79.28907775878906,0.4180750250816345,0.3514055907726288,-0.011768522672355175,0.8498737812042236
140,58.846160888671875,80.28884887695312,0.42378753423690796,0.34872743487358093,0.009574989788234234,0.8438887000083923
141,58.12421798706055,78.08609008789062,0.41773751378059387,0.34585869312286377,0.02866463176906109,0.8727225661277771
142,59.76019287109375,83.0897216796875,0.4166375398635864,0.34297552704811096,-0.01151422131806612,0.8678388595581055
143,61.02301025390625,86.24799346923828,0.4160125255584717,0.3400949537754059,0.012020714581012726,0.870697557926178
144,59.65591049194336,84.14285278320312,0.4224500358104706,0.337457537651062,-0.056170135736465454,0.836887538433075
145,57.8314208984375,77.67896270751953,0.42137500643730164,0.3348042666912079,-0.015498846769332886,0.8671894669532776
146,57.792198181152344,77.74421691894531,0.42170000076293945,0.33218273520469666,0.03882814943790436,0.8526423573493958
147,57.72959899902344,77.97834014892578,0.42423751950263977,0.32966604828834534,-0.015522879548370838,0.8327961564064026
148,57.97179412841797,80.4033203125,0.4282374978065491,0.3273002803325653,-0.0028548813425004482,0.8344758152961731
149,57.940853118896484,78.55885314941406,0.42477497458457947,0.32483816146850586,0.018671948462724686,0.8218422532081604
150,59.195682525634766,82.24340057373047,0.4331125020980835,0.32266539335250854,-0.0250020083039999,0.8296988606452942
151,59.6132926940918,83.3607177734375,0.43381252884864807,0.3205297589302063,0.01688857562839985,0.8175044059753418
152,57.542022705078125,78.51264190673828,0.43105000257492065,0.318319708108902,0.010227319784462452,0.828765869140625
153,59.100563049316406,81.48511505126953,0.4333125352859497,0.31619691848754883,-0.01065549161285162,0.8391835689544678
154,59.17070388793945,84.22444152832031,0.4368250370025635,0.3141993582248688,-0.009036867879331112,0.8260493278503418
155,58.69651794433594,81.7232666015625,0.443012535572052,0.31240880489349365,-0.0004980316152796149,0.807745099067688
156,59.209266662597656,84.52385711669922,0.4415625333786011,0.3105831742286682,0.02326083369553089,0.7871719002723694
157,59.40379333496094,83.22075653076172,0.4463375210762024,0.30891650915145874,-0.0045276302844285965,0.8087203502655029
158,58.472171783447266,79.96022033691406,0.45545002818107605,0.30754029750823975,0.013459681533277035,0.8180856704711914
159,58.701683044433594,82.56954193115234,0.4549000561237335,0.3061532974243164,-0.03801144286990166,0.7831171751022339
160,58.71363067626953,80.99441528320312,0.4589500427246094,0.3048965334892273,0.003359729889780283,0.8067131638526917
161,58.904117584228516,81.95896911621094,0.45942503213882446,0.3036594092845917,0.014888639561831951,0.7968222498893738
